pcode,name,hierarchy,parent_pcode
PH174006023,Suha,ASM4,PH174006000
PH097219022,Suhaile Arabi,ASM4,PH097219000
PH097207029,Suisayan,ASM4,PH097207000
PH036916085,Suizo,ASM4,PH036916000
PH157004013,Sukah-Bulan,ASM4,PH157004000
PH157010021,Sukah-sukah,ASM4,PH157010000
PH166724047,Sukailang,ASM4,PH166724000
PH050513031,Sukip,ASM4,PH050513000
PH041003049,Sukol,ASM4,PH041003000
PH012928039,Suksukit,ASM4,PH012928000
PH036918012,Sula,ASM4,PH036918000
PH050501052,Sula,ASM4,PH050501000
PH051612020,Sula,ASM4,PH051612000
PH063012059,Sulanga,ASM4,PH063012000
PH056212041,Sulangan,ASM4,PH056212000
PH063018039,Sulangan,ASM4,PH063018000
PH072209023,Sulangan,ASM4,PH072209000
PH082609050,Sulangan,ASM4,PH082609000
PH097201043,Sulangon,ASM4,PH097201000
PH012817030,Sulbec,ASM4,PH012817000
PH140118016,Sulbec,ASM4,PH140118000
PH128003016,Suli,ASM4,PH128003000
PH043421008,Sulib,ASM4,PH043421000
PH150713009,Suligan (Babuan Island),ASM4,PH150713000
PH036906044,Sulipa,ASM4,PH036906000
PH035402014,Sulipan,ASM4,PH035402000
PH104204018,Sulipat,ASM4,PH104204000
PH126312020,Sulit,ASM4,PH126312000
PH084806040,Sulitan,ASM4,PH084806000
PH031403023,Sulivan,ASM4,PH031403000
PH150713010,Sulloh (Tapiantana),ASM4,PH150713000
PH098309016,Sulo,ASM4,PH098309000
PH103517025,Sulo,ASM4,PH103517000
PH060608051,Suloc,ASM4,PH060608000
PH086002040,Sulod (Pob.),ASM4,PH086002000
PH074603018,Sulodpan,ASM4,PH074603000
PH063002044,Sulong,ASM4,PH063002000
PH012817024,Sulongan,ASM4,PH012817000
PH086022041,Sulopan,ASM4,PH086022000
PH051735020,Sulpa,ASM4,PH051735000
PH083751027,Sulpa,ASM4,PH083751000
PH041031044,Sulpoc,ASM4,PH041031000
PH012809028,Sulquiano (Sidiran),ASM4,PH012809000
PH072207024,Sulsugan,ASM4,PH072207000
PH042101019,Sulsugin,ASM4,PH042101000
PH043417046,Sulsuguin,ASM4,PH043417000
PH153604044,Sultan Pandapatan,ASM4,PH153604000
PH153624094,Sultan Pangadapun,ASM4,PH153624000
PH082609051,Suluan,ASM4,PH082609000
PH031401018,Sulucan,ASM4,PH031401000
PH031404015,Sulucan,ASM4,PH031404000
PH056216034,Sulucan (Pob.),ASM4,PH056216000
PH150710010,Sulutan Matangal,ASM4,PH150710000
PH012914033,Sulvec,ASM4,PH012914000
PH064501056,Sum-ag,ASM4,PH064501000
PH015512024,Sumabnit,ASM4,PH015512000
PH034903094,Sumacab Este,ASM4,PH034903000
PH034903079,Sumacab Norte,ASM4,PH034903000
PH034903095,Sumacab South,ASM4,PH034903000
PH097307049,Sumadat,ASM4,PH097307000
PH144410018,Sumadel,ASM4,PH144410000
PH143215016,Sumadel 1,ASM4,PH143215000
PH143215017,Sumadel 2,ASM4,PH143215000
PH012805043,Sumader,ASM4,PH012805000
PH045634038,Sumag Este,ASM4,PH045634000
PH045634039,Sumag Norte,ASM4,PH045634000
PH045634040,Sumag Weste,ASM4,PH045634000
PH099701047,Sumagdang,ASM4,PH099701000
PH072205037,Sumaguan,ASM4,PH072205000
PH012926032,Sumagui,ASM4,PH012926000
PH175202012,Sumagui,ASM4,PH175202000
PH153819021,Sumakubay,ASM4,PH153819000
PH104312015,Sumalag,ASM4,PH104312000
PH045622082,Sumalang,ASM4,PH045622000
PH097328034,Sumalig,ASM4,PH097328000
PH124718027,Sumalili,ASM4,PH124718000
PH074619026,Sumaliring,ASM4,PH074619000
PH030805021,Sumalo,ASM4,PH030805000
PH101313011,Sumalsag,ASM4,PH101313000
PH156614032,Sumambat,ASM4,PH156614000
PH031419034,Sumandig,ASM4,PH031419000
PH157002034,Sumangat,ASM4,PH157002000
PH157001017,Sumangday,ASM4,PH157001000
PH083738089,Sumangga,ASM4,PH083738000
PH174004036,Sumangga,ASM4,PH174004000
PH051714021,Sumaoy,ASM4,PH051714000
PH031410052,Sumapang Bata,ASM4,PH031410000
PH031410053,Sumapang Matanda,ASM4,PH031410000
PH060614043,Sumaray,ASM4,PH060614000
PH104211015,Sumasap,ASM4,PH104211000
PH153604045,Sumbag (Pob.),ASM4,PH153604000
PH153629037,Sumbaga Rogong,ASM4,PH153629000
PH153615079,Sumbagarogong,ASM4,PH153615000
PH126312021,Sumbakil,ASM4,PH126312000
PH124704040,Sumbao,ASM4,PH124704000
PH097305037,Sumbato,ASM4,PH097305000
PH175305017,Sumbiling,ASM4,PH175305000
PH045607079,Sumilang,ASM4,PH045607000
PH045616027,Sumilang,ASM4,PH045616000
PH137403028,Sumilang,ASM4,PH137403000
PH160202101,Sumile,ASM4,PH160202000
PH160202080,Sumilihon,ASM4,PH160202000
PH126501018,Sumilil,ASM4,PH126501000
PH098311028,Sumilong,ASM4,PH098311000
PH112402108,Sumimao,ASM4,PH112402000
PH097311027,Suminalum,ASM4,PH097311000
PH104215044,Sumirap,ASM4,PH104215000
PH150705019,Sumisip Central,ASM4,PH150705000
PH050502038,Sumlang,ASM4,PH050502000
PH020905006,Sumnanga,ASM4,PH020905000
PH166818019,Sumo-sumo,ASM4,PH166818000
PH072252045,Sumon,ASM4,PH072252000
PH084814030,Sumoroy,ASM4,PH084814000
PH101312065,Sumpong,ASM4,PH101312000
PH097305026,Sumpot,ASM4,PH097305000
PH097306026,Sumpotan,ASM4,PH097306000
PH043407018,Sumucab,ASM4,PH043407000
PH153637021,Sumugot,ASM4,PH153637000
PH045607080,Sumulong,ASM4,PH045607000
PH137604015,Sun Valley,ASM4,PH137604000
PH086016034,Sundara,ASM4,PH086016000
PH153607056,Sundig,ASM4,PH153607000
PH103523026,Sundiga-Punod,ASM4,PH103523000
PH153624086,Sundiga Bayabao,ASM4,PH153624000
PH153627063,Sunding,ASM4,PH153627000
PH074615025,Sundo-an,ASM4,PH074615000
PH082616012,Sung-an,ASM4,PH082616000
PH012816033,Sungadan,ASM4,PH012816000
PH104301012,Sungay,ASM4,PH104301000
PH042119036,Sungay North,ASM4,PH042119000
PH042119020,Sungay South,ASM4,PH042119000
PH153625036,Sungcod,ASM4,PH153625000
PH012920038,Sunggiam,ASM4,PH012920000
PH153606052,Sunggod,ASM4,PH153606000
PH153611089,Sunggod,ASM4,PH153611000
PH153627062,Sunggod,ASM4,PH153627000
PH083718032,Sungi (Pob.),ASM4,PH083718000
PH150711010,Sungkayut,ASM4,PH150711000
PH072209021,Sungko,ASM4,PH072209000
PH023120021,Sunlife,ASM4,PH023120000
PH072208025,Sunog,ASM4,PH072208000
PH097308041,Sunop,ASM4,PH097308000
PH099701049,Sunrise Village (Pob.),ASM4,PH099701000
PH034901040,Sunson,ASM4,PH034901000
PH060613030,Supa,ASM4,PH060613000
PH063045050,Supa,ASM4,PH063045000
PH052004024,Supang,ASM4,PH052004000
PH067901034,Supang,ASM4,PH067901000
PH144407014,Supang,ASM4,PH144407000
PH063013074,Supanga,ASM4,PH063013000
PH153627064,Supangan,ASM4,PH153627000
PH140122018,Supi-il,ASM4,PH140122000
PH098315026,Supit,ASM4,PH098315000
PH041031045,Suplang,ASM4,PH041031000
PH015532082,Supo,ASM4,PH015532000
PH140126006,Supo,ASM4,PH140126000
PH063025068,Supoc,ASM4,PH063025000
PH097303027,Supon,ASM4,PH097303000
PH175205062,Suqui,ASM4,PH175205000
PH144403013,Suquib,ASM4,PH144403000
PH074622025,Suquib,ASM4,PH074622000
PH064507025,Sura,ASM4,PH064507000
PH098312017,Surabay,ASM4,PH098312000
PH023120022,Surcoc,ASM4,PH023120000
PH012816034,Surgui,ASM4,PH012816000
PH036903063,Surgui 1st,ASM4,PH036903000
PH036903064,Surgui 2nd,ASM4,PH036903000
PH036903065,Surgui 3rd,ASM4,PH036903000
PH082604057,Suribao,ASM4,PH082604000
PH012920039,Surngit,ASM4,PH012920000
PH082604058,Surok,ASM4,PH082604000
PH082609052,Surok,ASM4,PH082609000
PH012817031,Surong,ASM4,PH012817000
PH112506013,Surop,ASM4,PH112506000
PH175104009,Surville (Pob.),ASM4,PH175104000
PH012926033,Suso,ASM4,PH012926000
PH103505043,Suso,ASM4,PH103505000
PH012817032,Susugaen,ASM4,PH012817000
PH143213031,Suyang,ASM4,PH143213000
PH166710019,Suyangan,ASM4,PH166710000
PH012809030,Suyo,ASM4,PH012809000
PH012924044,Suyo,ASM4,PH012924000
PH013310038,Suyo,ASM4,PH013310000
PH144409018,Suyo,ASM4,PH144409000
PH140118018,Suyo (Malidong),ASM4,PH140118000
PH013304007,Suyo (Pob.),ASM4,PH013304000
PH012932007,Suyo Proper,ASM4,PH012932000
PH166717019,Suyoc,ASM4,PH166717000
PH012911010,Suysuyan,ASM4,PH012911000
PH148106020,Swan,ASM4,PH148106000
PH071209039,Sweetland,ASM4,PH071209000
PH061917053,Switch,ASM4,PH061917000
PH097323029,Switch,ASM4,PH097323000
PH150703034,Switch Yakal,ASM4,PH150703000
PH054101036,Syndicate,ASM4,PH054101000
PH126316032,T'bolok,ASM4,PH126316000
PH166721003,T. Arlan (Pob.),ASM4,PH166721000
PH021513052,T. Elizaga (Mabirbira),ASM4,PH021513000
PH034905052,T. L. Padilla Pob. (Bgy. I),ASM4,PH034905000
PH072217078,T. Padilla,ASM4,PH072217000
PH054108020,T.R. Yangco (Yanco),ASM4,PH054108000
PH142708013,Ta-ang,ASM4,PH142708000
PH086402031,Taa,ASM4,PH086402000
PH031404016,Taal,ASM4,PH031404000
PH031410054,Taal,ASM4,PH031410000
PH031418033,Taal,ASM4,PH031418000
PH063022174,Taal,ASM4,PH063022000
PH063030102,Taal,ASM4,PH063030000
PH112303024,Taba,ASM4,PH112303000
PH060403025,Taba-ao,ASM4,PH060403000
PH072248024,Taba-ao,ASM4,PH072248000
PH141108018,Taba-ao,ASM4,PH141108000
PH064523022,Taba-ao,ASM4,PH064523000
PH051601030,Taba-taba,ASM4,PH051601000
PH141113009,Tabaan Norte,ASM4,PH141113000
PH141113010,Tabaan Sur,ASM4,PH141113000
PH137606010,Tabacalera,ASM4,PH137606000
PH034930055,Tabacao,ASM4,PH034930000
PH140126010,Tabacda,ASM4,PH140126000
PH072228011,Tabagak,ASM4,PH072228000
PH071223019,Tabajan (Pob.),ASM4,PH071223000
PH037113025,Tabalong,ASM4,PH037113000
PH071219009,Tabalong,ASM4,PH071219000
PH051722023,Taban,ASM4,PH051722000
PH051718067,Taban-Fundado,ASM4,PH051718000
PH063002045,Taban-Manguining,ASM4,PH063002000
PH021526031,Tabang,ASM4,PH021526000
PH031408011,Tabang,ASM4,PH031408000
PH031417021,Tabang,ASM4,PH031417000
PH083728034,Tabang,ASM4,PH083728000
PH041005107,Tabangao Ambulong,ASM4,PH041005000
PH041005106,Tabangao Aplaya (Tabangao Proper),ASM4,PH041005000
PH041005109,Tabangao Dao,ASM4,PH041005000
PH060416018,Tabangka,ASM4,PH060416000
PH083702046,Tabangohay,ASM4,PH083702000
PH045607081,Tabansak,ASM4,PH045607000
PH064525008,Tabao Baybay,ASM4,PH064525000
PH064530017,Tabao Proper,ASM4,PH064530000
PH064525009,Tabao Rizal,ASM4,PH064525000
PH037702017,Tabas,ASM4,PH037702000
PH051608024,Tabas,ASM4,PH051608000
PH045646043,Tabason,ASM4,PH045646000
PH063046044,Tabat,ASM4,PH063046000
PH086003145,Tabawan,ASM4,PH086003000
PH086008016,Tabay,ASM4,PH086008000
PH072205038,Tabayag,ASM4,PH072205000
PH097219032,Tabayo,ASM4,PH097219000
PH060403026,Tabayon,ASM4,PH060403000
PH118602034,Tabayon,ASM4,PH118602000
PH021518017,Tabba,ASM4,PH021518000
PH021508023,Tabbac,ASM4,PH021508000
PH021511027,Tabbugan,ASM4,PH021511000
PH031408012,Tabe,ASM4,PH031408000
PH150704015,Taberlongan,ASM4,PH150704000
PH013307037,Taberna,ASM4,PH013307000
PH054106027,Taberna,ASM4,PH054106000
PH083740044,Taberna,ASM4,PH083740000
PH083703015,Tabgas,ASM4,PH083703000
PH051711045,Tabgon,ASM4,PH051711000
PH051715032,Tabgon,ASM4,PH051715000
PH056208038,Tabi,ASM4,PH056208000
PH174001052,Tabi,ASM4,PH174001000
PH082622017,Tabi (Pob.),ASM4,PH082622000
PH063021043,Tabiac,ASM4,PH063021000
PH156615011,Tabialan,ASM4,PH156615000
PH099701050,Tabiawan,ASM4,PH099701000
PH104210047,Tabid,ASM4,PH104210000
PH083701055,Tabigue,ASM4,PH083701000
PH103508028,Tabigue,ASM4,PH103508000
PH174001053,Tabigue,ASM4,PH174001000
PH064508020,Tabigue,ASM4,PH064508000
PH050517046,Tabiguian,ASM4,PH050517000
PH051711046,Tabiguian,ASM4,PH051711000
PH072216016,Tabili,ASM4,PH072216000
PH175211010,Tabinay,ASM4,PH175211000
PH083745013,Tabing,ASM4,PH083745000
PH030802015,Tabing-Ilog (Pob.),ASM4,PH030802000
PH031423024,Tabing Bakod,ASM4,PH031423000
PH042103023,Tabing Dagat,ASM4,PH042103000
PH045619047,Tabing Dagat (Pob.),ASM4,PH045619000
PH175909026,Tabing Dagat (Pob.),ASM4,PH175909000
PH030812012,Tabing Ilog,ASM4,PH030812000
PH031411016,Tabing Ilog,ASM4,PH031411000
PH034914011,Tabing Ilog,ASM4,PH034914000
PH045812017,Tabing Ilog (Pob.),ASM4,PH045812000
PH141111012,Tabio,ASM4,PH141111000
PH140103022,Tabiog,ASM4,PH140103000
PH051712031,Tabion,ASM4,PH051712000
PH072241019,Tabionan,ASM4,PH072241000
PH174003021,Tabionan,ASM4,PH174003000
PH072227012,Tabla,ASM4,PH072227000
PH083713052,Tabla,ASM4,PH083713000
PH012906043,Tablac,ASM4,PH012906000
PH140101007,Tablac (Calot),ASM4,PH140101000
PH056212042,Tablac (Pob.),ASM4,PH056212000
PH036910034,Tablang,ASM4,PH036910000
PH128003017,Tablao,ASM4,PH128003000
PH150707033,Tablas Usew,ASM4,PH150707000
PH050512056,Tablon,ASM4,PH050512000
PH104305067,Tablon,ASM4,PH104305000
PH126314007,Tablu,ASM4,PH126314000
PH082621016,Tabo,ASM4,PH082621000
PH104207024,Tabo-o,ASM4,PH104207000
PH015524067,Tabo-Sili,ASM4,PH015524000
PH175909027,Tabobo-an,ASM4,PH175909000
PH013316040,Taboc,ASM4,PH013316000
PH031401019,Taboc,ASM4,PH031401000
PH054117032,Taboc,ASM4,PH054117000
PH056210025,Taboc,ASM4,PH056210000
PH060610018,Taboc,ASM4,PH060610000
PH072223041,Taboc,ASM4,PH072223000
PH082604059,Taboc,ASM4,PH082604000
PH104321015,Taboc,ASM4,PH104321000
PH104209037,Taboc Norte,ASM4,PH104209000
PH104209038,Taboc Sur,ASM4,PH104209000
PH051711047,Tabog,ASM4,PH051711000
PH071218015,Tabok,ASM4,PH071218000
PH072230023,Tabok,ASM4,PH072230000
PH082613033,Tabok,ASM4,PH082613000
PH083720020,Tabok,ASM4,PH083720000
PH104313009,Tabok,ASM4,PH104313000
PH031418034,Tabon,ASM4,PH031418000
PH034925012,Tabon,ASM4,PH034925000
PH045804033,Tabon,ASM4,PH045804000
PH060404020,Tabon,ASM4,PH060404000
PH061917054,Tabon,ASM4,PH061917000
PH072222034,Tabon,ASM4,PH072222000
PH097222006,Tabon,ASM4,PH097222000
PH097313027,Tabon,ASM4,PH097313000
PH166803020,Tabon,ASM4,PH166803000
PH175317021,Tabon,ASM4,PH175317000
PH074624013,Tabon,ASM4,PH074624000
PH050503052,Tabon-tabon,ASM4,PH050503000
PH160314021,Tabon-tabon,ASM4,PH160314000
PH175201023,Tabon-tabon,ASM4,PH175201000
PH056209026,Tabon-Tabon,ASM4,PH056209000
PH042111010,Tabon I,ASM4,PH042111000
PH042111020,Tabon II,ASM4,PH042111000
PH042111021,Tabon III,ASM4,PH042111000
PH060602038,Tabongtabong,ASM4,PH060602000
PH060616070,Tabongtabong,ASM4,PH060616000
PH086412027,Tabontabon,ASM4,PH086412000
PH042107011,Tabora,ASM4,PH042107000
PH153606053,Taboro,ASM4,PH153606000
PH012811020,Tabtabagan,ASM4,PH012811000
PH013313030,Tabtabungao,ASM4,PH013313000
PH083718044,Tabu,ASM4,PH083718000
PH064513016,Tabu,ASM4,PH064513000
PH063019021,Tabu-an,ASM4,PH063019000
PH156605024,Tabu-Bato,ASM4,PH156605000
PH156607037,Tabu Manuk,ASM4,PH156607000
PH071204017,Tabuan,ASM4,PH071204000
PH071222026,Tabuan,ASM4,PH071222000
PH097330026,Tabuan,ASM4,PH097330000
PH153609021,Tabuan,ASM4,PH153609000
PH153639014,Tabuan,ASM4,PH153639000
PH074606023,Tabuan,ASM4,PH074606000
PH083710064,Tabuanon,ASM4,PH083710000
PH034927014,Tabuating,ASM4,PH034927000
PH054113025,Tabuc,ASM4,PH054113000
PH061912025,Tabuc,ASM4,PH061912000
PH063007024,Tabuc-Suba,ASM4,PH063007000
PH061910022,Tabuc Norte,ASM4,PH061910000
PH063022175,Tabuc Suba (Jaro),ASM4,PH063022000
PH063022201,Tabuc Suba (La Paz),ASM4,PH063022000
PH061910023,Tabuc Sur,ASM4,PH061910000
PH063007025,Tabucan,ASM4,PH063007000
PH063012060,Tabucan,ASM4,PH063012000
PH063013065,Tabucan,ASM4,PH063013000
PH063018040,Tabucan,ASM4,PH063018000
PH063022176,Tabucan,ASM4,PH063022000
PH086022042,Tabucan,ASM4,PH086022000
PH012813012,Tabucbuc (Ragas),ASM4,PH012813000
PH051724030,Tabuco,ASM4,PH051724000
PH012922028,Tabucolan,ASM4,PH012922000
PH074610028,Tabuctubig,ASM4,PH074610000
PH175305018,Tabud,ASM4,PH175305000
PH025002013,Tabueng,ASM4,PH025002000
PH012805044,Tabug,ASM4,PH012805000
PH063002046,Tabug,ASM4,PH063002000
PH052006025,Tabugoc,ASM4,PH052006000
PH051610019,Tabugon,ASM4,PH051610000
PH063014031,Tabugon,ASM4,PH063014000
PH063016029,Tabugon,ASM4,PH063016000
PH086406022,Tabugon,ASM4,PH086406000
PH175915011,Tabugon,ASM4,PH175915000
PH064515027,Tabugon,ASM4,PH064515000
PH099701051,Tabuk (Pob.),ASM4,PH099701000
PH034926036,Tabulac,ASM4,PH034926000
PH157003009,Tabulian,ASM4,PH157003000
PH035401032,Tabun,ASM4,PH035401000
PH035409028,Tabun,ASM4,PH035409000
PH064529009,Tabun-ac,ASM4,PH064529000
PH061911025,Tabun-acan,ASM4,PH061911000
PH063030103,Tabunacan,ASM4,PH063030000
PH063027028,Tabunan,ASM4,PH063027000
PH072213018,Tabunan,ASM4,PH072213000
PH072217079,Tabunan,ASM4,PH072217000
PH082604060,Tabunan,ASM4,PH082604000
PH087801011,Tabunan,ASM4,PH087801000
PH157001008,Tabunan,ASM4,PH157001000
PH064502022,Tabunan,ASM4,PH064502000
PH056212043,Tabunan (Pob.),ASM4,PH056212000
PH157010011,Tabunan Likud Sikubong,ASM4,PH157010000
PH087806013,Tabunan North,ASM4,PH087806000
PH012817033,Tabungao,ASM4,PH012817000
PH153829011,Tabungao,ASM4,PH153829000
PH072250016,Tabunoc,ASM4,PH072250000
PH071223021,Tabunok,ASM4,PH071223000
PH072247017,Tabunok,ASM4,PH072247000
PH072249017,Tabunok,ASM4,PH072249000
PH083707029,Tabunok,ASM4,PH083707000
PH083719042,Tabunok,ASM4,PH083719000
PH083722023,Tabunok,ASM4,PH083722000
PH083740045,Tabunok,ASM4,PH083740000
PH083751028,Tabunok,ASM4,PH083751000
PH175323011,Taburi,ASM4,PH175323000
PH015512025,Tabuyoc,ASM4,PH015512000
PH035402015,Tabuyuc (Santo Rosario),ASM4,PH035402000
PH051601031,Tacad,ASM4,PH051601000
PH141109007,Tacadang,ASM4,PH141109000
PH061912026,Tacas,ASM4,PH061912000
PH063022177,Tacas,ASM4,PH063022000
PH063030104,Tacas (Pob.),ASM4,PH063030000
PH175308010,Tacas (Pob.),ASM4,PH175308000
PH035410024,Tacasan,ASM4,PH035410000
PH175906016,Tacasan,ASM4,PH175906000
PH067901035,Tacay,ASM4,PH067901000
PH061917055,Tacayan,ASM4,PH061917000
PH060607045,Tacbuyan,ASM4,PH060607000
PH063019022,Tacbuyan,ASM4,PH063019000
PH144409019,Taccong,ASM4,PH144409000
PH063012061,Tacdangan,ASM4,PH063012000
PH076106037,Tacdog,ASM4,PH076106000
PH098308038,Tackling,ASM4,PH098308000
PH082619049,Tacla-on,ASM4,PH082619000
PH175213006,Tacligan,ASM4,PH175213000
PH076106038,Tacloban,ASM4,PH076106000
PH175913012,Taclobo,ASM4,PH175913000
PH074610029,Taclobo,ASM4,PH074610000
PH074611030,Tacpao,ASM4,PH074611000
PH175315018,Tacras,ASM4,PH175315000
PH025012011,Tactac,ASM4,PH025012000
PH041003050,Tactac,ASM4,PH041003000
PH103507011,Tacub,ASM4,PH103507000
PH112406029,Tacub,ASM4,PH112406000
PH153615063,Tacub,ASM4,PH153615000
PH153616083,Tacub,ASM4,PH153616000
PH112406030,Tacul,ASM4,PH112406000
PH112407018,Tacul,ASM4,PH112407000
PH124708038,Taculen,ASM4,PH124708000
PH076102023,Taculing,ASM4,PH076102000
PH064501057,Taculing,ASM4,PH064501000
PH112402110,Tacunan,ASM4,PH112402000
PH072243024,Tacup,ASM4,PH072243000
PH124702035,Tacupan,ASM4,PH124702000
PH126512019,Tacupis,ASM4,PH126512000
PH083739032,Tacuranga,ASM4,PH083739000
PH063028077,Tacuyong Norte,ASM4,PH063028000
PH063028078,Tacuyong Sur,ASM4,PH063028000
PH012817034,Tadao,ASM4,PH012817000
PH103522023,Taden,ASM4,PH103522000
PH141113011,Tadiangan,ASM4,PH141113000
PH025009023,Tadji,ASM4,PH025009000
PH041002020,Tadlac,ASM4,PH041002000
PH043411013,Tadlak,ASM4,PH043411000
PH064523023,Tadlong,ASM4,PH064523000
PH074614032,Tadlong,ASM4,PH074614000
PH083701056,Tadoc,ASM4,PH083701000
PH063044040,Tady,ASM4,PH063044000
PH061917056,Taft,ASM4,PH061917000
PH043420012,Taft (Pob.),ASM4,PH043420000
PH166724048,Taft (Pob.),ASM4,PH166724000
PH083729024,Tag-abaca,ASM4,PH083729000
PH168501018,Tag-abaca,ASM4,PH168501000
PH072206024,Tag-amakan,ASM4,PH072206000
PH166807014,Tag-Anito,ASM4,PH166807000
PH166808009,Tag-Anongan,ASM4,PH166808000
PH076105012,Tag-ibo,ASM4,PH076105000
PH097201044,Tag-olo,ASM4,PH097201000
PH083734026,Tag-os,ASM4,PH083734000
PH060405014,Tag-osip,ASM4,PH060405000
PH072218015,Tag-ube,ASM4,PH072218000
PH118211014,Tag-Ugpo,ASM4,PH118211000
PH160314022,Tag-uyango,ASM4,PH160314000
PH143209022,Taga (Pob.),ASM4,PH143209000
PH084810050,Tagab-iran,ASM4,PH084810000
PH160202082,Tagabaca,ASM4,PH160202000
PH112509024,Tagabakid,ASM4,PH112509000
PH045610040,Tagabas Ibaba,ASM4,PH045610000
PH045610041,Tagabas Ilaya,ASM4,PH045610000
PH160303026,Tagabase,ASM4,PH160303000
PH112506014,Tagabebe,ASM4,PH112506000
PH175316057,Tagabinit,ASM4,PH175316000
PH112412016,Tagabuli,ASM4,PH112412000
PH015527075,Tagac,ASM4,PH015527000
PH086017031,Tagacay,ASM4,PH086017000
PH083710065,Tagadtaran,ASM4,PH083710000
PH083715036,Tagak,ASM4,PH083715000
PH112402112,Tagakpan,ASM4,PH112402000
PH086010013,Tagalag,ASM4,PH086010000
PH137504029,Tagalag,ASM4,PH137504000
PH084810051,Tagan-ayan,ASM4,PH084810000
PH160303027,Taganahaw,ASM4,PH160303000
PH157008001,Taganak Poblacion,ASM4,PH157008000
PH061917057,Taganghin,ASM4,PH061917000
PH166706012,Taganito,ASM4,PH166706000
PH153609022,Taganonok,ASM4,PH153609000
PH112408018,Tagansule,ASM4,PH112408000
PH021517024,Tagao,ASM4,PH021517000
PH043428023,Tagapo,ASM4,PH043428000
PH160308024,Tagapua,ASM4,PH160308000
PH023108069,Tagaran,ASM4,PH023108000
PH050503053,Tagas,ASM4,PH050503000
PH050517048,Tagas,ASM4,PH050517000
PH051733027,Tagas,ASM4,PH051733000
PH056211032,Tagas,ASM4,PH056211000
PH060417011,Tagas,ASM4,PH060417000
PH166809034,Tagasaka,ASM4,PH166809000
PH097332081,Tagasilay,ASM4,PH097332000
PH082615021,Tagaslian,ASM4,PH082615000
PH034930056,Tagaytay,ASM4,PH034930000
PH050502039,Tagaytay,ASM4,PH050502000
PH056208039,Tagaytay,ASM4,PH056208000
PH060601023,Tagaytay,ASM4,PH060601000
PH083707030,Tagaytay,ASM4,PH083707000
PH083726021,Tagaytay,ASM4,PH083726000
PH083731022,Tagaytay,ASM4,PH083731000
PH097219033,Tagaytay,ASM4,PH097219000
PH112407019,Tagaytay,ASM4,PH112407000
PH140122019,Tagaytay,ASM4,PH140122000
PH074607020,Tagaytay,ASM4,PH074607000
PH097337013,Tagaytay Hill,ASM4,PH097337000
PH051730038,Tagbac,ASM4,PH051730000
PH056207045,Tagbac,ASM4,PH056207000
PH063022179,Tagbac,ASM4,PH063022000
PH124706043,Tagbac,ASM4,PH124706000
PH175104005,Tagbac,ASM4,PH175104000
PH063034035,Tagbac Norte,ASM4,PH063034000
PH063034036,Tagbac Sur,ASM4,PH063034000
PH082619050,Tagbacan,ASM4,PH082619000
PH045610042,Tagbacan Ibaba,ASM4,PH045610000
PH045610043,Tagbacan Ilaya,ASM4,PH045610000
PH045610044,Tagbacan Silangan,ASM4,PH045610000
PH101320030,Tagbak,ASM4,PH101320000
PH156601030,Tagbak,ASM4,PH156601000
PH045603039,Tagbakin,ASM4,PH045603000
PH045648027,Tagbakin,ASM4,PH045648000
PH175210021,Tagbakin,ASM4,PH175210000
PH160303028,Tagbalili,ASM4,PH160303000
PH104320009,Tagbalogo,ASM4,PH104320000
PH072217080,Tagbao,ASM4,PH072217000
PH112317040,Tagbaobo,ASM4,PH112317000
PH118204036,Tagbaros,ASM4,PH118204000
PH112317041,Tagbay,ASM4,PH112317000
PH060406032,Tagbaya,ASM4,PH060406000
PH160307008,Tagbayagan,ASM4,PH160307000
PH166722011,Tagbayani,ASM4,PH166722000
PH086009036,Tagbayaon,ASM4,PH086009000
PH083720021,Tagbibi,ASM4,PH083720000
PH074624014,Tagbino,ASM4,PH074624000
PH112509025,Tagbinonga,ASM4,PH112509000
PH112317042,Tagbitan-ag,ASM4,PH112317000
PH112507032,Tagboa,ASM4,PH112507000
PH054105036,Tagboan,ASM4,PH054105000
PH166809044,Tagbobonga,ASM4,PH166809000
PH104325018,Tagbocboc,ASM4,PH104325000
PH054112025,Tagbon,ASM4,PH054112000
PH051728025,Tagbong,ASM4,PH051728000
PH160212007,Tagbongabong,ASM4,PH160212000
PH166717020,Tagbongabong,ASM4,PH166717000
PH071201009,Tagbuane,ASM4,PH071201000
PH072206025,Tagbubonga,ASM4,PH072206000
PH083751029,Tagbubunga,ASM4,PH083751000
PH175316058,Tagburos,ASM4,PH175316000
PH160210009,Tagbuyacan,ASM4,PH160210000
PH166714020,Tagbuyawan,ASM4,PH166714000
